match_id,date,season,round,team,opponent,player,position,shirt_number,minutes_played,tries,tackles_attempted,tackles_made,tackle_success_rate,turnovers_forced,carries,carry_metres,penalties_conceded,yellow_cards,red_cards
945126,2025-04-05,2025,14,Saitama Wild Knights,Toyota Verblitz,Kenji Sato,Hooker,16.0,11.65,1,2,1,0.5,0,3,60.0,0,0,0
945126,2025-04-05,2025,14,Saitama Wild Knights,Toyota Verblitz,Koki Takeyama,Right Wing,14.0,80.03333333333333,0,6,3,0.5,0,10,121.0,0,0,0
945126,2025-04-05,2025,14,Saitama Wild Knights,Toyota Verblitz,Liam Mitchell,Blindside Flanker,19.0,29.9167,0,10,9,0.9,1,5,19.0,0,0,0
945126,2025-04-05,2025,14,Saitama Wild Knights,Toyota Verblitz,Lisala Kisina Finau,Tighthead Prop,3.0,49.9333,1,14,14,1.0,0,7,62.0,1,0,0
945126,2025-04-05,2025,14,Saitama Wild Knights,Toyota Verblitz,Lood de Jager,Lock (5),20.0,40.0,2,8,8,1.0,0,7,66.0,1,0,0
945126,2025-04-05,2025,14,Saitama Wild Knights,Toyota Verblitz,Marika Koroibete,Left Wing,11.0,80.03333333333333,2,12,9,0.75,0,12,126.0,0,0,0
945126,2025-04-05,2025,14,Saitama Wild Knights,Toyota Verblitz,Ryuji Noguchi,Full Back,15.0,80.03333333333333,0,3,2,0.6667,0,5,49.0,0,0,0
945126,2025-04-05,2025,14,Saitama Wild Knights,Toyota Verblitz,Shota Fukui,Blindside Flanker,6.0,50.1167,0,13,12,0.9231,0,5,23.0,0,0,0
945126,2025-04-05,2025,14,Saitama Wild Knights,Toyota Verblitz,Taiki Koyama,Scrum Half,9.0,62.45,0,8,8,1.0,0,3,1.0,0,0,0
945126,2025-04-05,2025,14,Saitama Wild Knights,Toyota Verblitz,Takaya Saito,Fly Half,10.0,65.9,0,12,9,0.75,0,4,51.0,1,0,0
945126,2025-04-05,2025,14,Saitama Wild Knights,Toyota Verblitz,Vince Aso,Outside Centre,13.0,26.2167,0,3,2,0.6667,0,3,41.0,0,0,0
945126,2025-04-05,2025,14,Saitama Wild Knights,Toyota Verblitz,Yuta Takagi,Scrum Half,21.0,17.5833,0,0,0,,0,0,0.0,0,0,0
945128,2025-04-05,2025,14,Shizuoka BlueRevs,Mitsubishi Sagamihara Dynaboars,Charles Piutau,Outside Centre,13.0,80.53333333333333,0,10,7,0.7,0,11,51.0,1,0,0
945128,2025-04-05,2025,14,Shizuoka BlueRevs,Mitsubishi Sagamihara Dynaboars,Justin Sangster,Lock (5),19.0,20.5667,0,7,7,1.0,0,1,7.0,0,0,0
945128,2025-04-05,2025,14,Shizuoka BlueRevs,Mitsubishi Sagamihara Dynaboars,Kakeru Okumura,Full Back,15.0,80.53333333333333,1,11,7,0.6364,0,7,66.0,1,0,0
945128,2025-04-05,2025,14,Shizuoka BlueRevs,Mitsubishi Sagamihara Dynaboars,Kazuhiro Kawata,Loosehead Prop,1.0,51.2333,0,12,10,0.8333,0,1,2.0,2,0,0
945128,2025-04-05,2025,14,Shizuoka BlueRevs,Mitsubishi Sagamihara Dynaboars,Kenta Iemura,Fly Half,22.0,13.2833,0,5,5,1.0,0,2,9.0,0,0,0
945128,2025-04-05,2025,14,Shizuoka BlueRevs,Mitsubishi Sagamihara Dynaboars,Kodai Okazaki,Scrum Half,21.0,15.4167,1,2,1,0.5,0,1,5.0,0,0,0
945128,2025-04-05,2025,14,Shizuoka BlueRevs,Mitsubishi Sagamihara Dynaboars,Kwagga Smith,Openside Flanker,7.0,59.9667,1,11,10,0.9091,1,9,55.0,0,0,0
945128,2025-04-05,2025,14,Shizuoka BlueRevs,Mitsubishi Sagamihara Dynaboars,Malgene Ilaua,Number 8,8.0,63.9333,0,15,13,0.8667,0,16,60.0,1,0,0
945128,2025-04-05,2025,14,Shizuoka BlueRevs,Mitsubishi Sagamihara Dynaboars,Malo Tuitama,Left Wing,11.0,62.35,0,5,4,0.8,0,15,134.0,0,0,0
945128,2025-04-05,2025,14,Shizuoka BlueRevs,Mitsubishi Sagamihara Dynaboars,Murray Douglas,Lock (5),5.0,80.53333333333333,0,17,17,1.0,0,6,21.0,0,0,0
945128,2025-04-05,2025,14,Shizuoka BlueRevs,Mitsubishi Sagamihara Dynaboars,Richmond Tongatama,Number 8,20.0,16.6,0,4,2,0.5,0,2,11.0,0,0,0
945128,2025-04-05,2025,14,Shizuoka BlueRevs,Mitsubishi Sagamihara Dynaboars,Sam Greene,Fly Half,10.0,77.3667,0,8,7,0.875,0,9,45.0,0,0,0
945128,2025-04-05,2025,14,Shizuoka BlueRevs,Mitsubishi Sagamihara Dynaboars,Sean Vete,Tighthead Prop,3.0,62.35,0,10,9,0.9,0,3,9.0,1,0,0
945128,2025-04-05,2025,14,Shizuoka BlueRevs,Mitsubishi Sagamihara Dynaboars,Shunsuke Sakuta,Hooker,16.0,20.7,0,11,10,0.9091,0,1,6.0,0,0,0
945128,2025-04-05,2025,14,Shizuoka BlueRevs,Mitsubishi Sagamihara Dynaboars,Shuntaro Kitamura,Scrum Half,9.0,65.1167,0,9,7,0.7778,0,2,28.0,0,0,0
945128,2025-04-05,2025,14,Shizuoka BlueRevs,Mitsubishi Sagamihara Dynaboars,Soma Okazaki,Left Wing,23.0,8.0667,0,1,0,0.0,0,1,9.0,0,0,0
945128,2025-04-05,2025,14,Shizuoka BlueRevs,Mitsubishi Sagamihara Dynaboars,Takayoshi Mohara,Loosehead Prop,17.0,29.3,0,5,5,1.0,0,2,6.0,1,0,0
945128,2025-04-05,2025,14,Shizuoka BlueRevs,Mitsubishi Sagamihara Dynaboars,Takeshi Hino,Hooker,2.0,59.8333,0,20,18,0.9,0,4,15.0,2,0,0
945128,2025-04-05,2025,14,Shizuoka BlueRevs,Mitsubishi Sagamihara Dynaboars,Takumi Inaba,Tighthead Prop,18.0,18.1833,0,2,2,1.0,0,0,0.0,1,0,0
945128,2025-04-05,2025,14,Shizuoka BlueRevs,Mitsubishi Sagamihara Dynaboars,Valynce Te Whare,Right Wing,14.0,80.53333333333333,1,16,14,0.875,0,13,200.0,0,0,0
945128,2025-04-05,2025,14,Shizuoka BlueRevs,Mitsubishi Sagamihara Dynaboars,Viliami Tahitu'a,Inside Centre,12.0,80.53333333333333,0,16,14,0.875,1,13,92.0,1,0,0
945128,2025-04-05,2025,14,Shizuoka BlueRevs,Mitsubishi Sagamihara Dynaboars,Vueti Tupou,Blindside Flanker,6.0,80.53333333333333,2,18,15,0.8333,0,6,62.0,1,0,0
945128,2025-04-05,2025,14,Shizuoka BlueRevs,Mitsubishi Sagamihara Dynaboars,Yuya Odo,Lock (4),4.0,80.53333333333333,0,12,10,0.8333,0,4,11.0,0,0,0
945131,2025-04-05,2025,14,Tokyo Sungoliath,Mie Honda Heat,Cheslin Kolbe,Left Wing,11.0,81.55,1,17,15,0.8824,0,10,73.0,1,0,0
945131,2025-04-05,2025,14,Tokyo Sungoliath,Mie Honda Heat,Harry Hockings,Lock (5),5.0,81.55,0,20,20,1.0,0,11,70.0,0,0,0
945131,2025-04-05,2025,14,Tokyo Sungoliath,Mie Honda Heat,Isaiah Punivai,Outside Centre,13.0,54.9,0,8,7,0.875,0,8,66.0,1,0,0
945131,2025-04-05,2025,14,Tokyo Sungoliath,Mie Honda Heat,Kai Yamamoto,Openside Flanker,7.0,40.0167,0,11,9,0.8182,0,3,23.0,0,0,0
945131,2025-04-05,2025,14,Tokyo Sungoliath,Mie Honda Heat,Kan Nakano,Tighthead Prop,3.0,63.55,0,10,9,0.9,1,7,29.0,0,0,0
945131,2025-04-05,2025,14,Tokyo Sungoliath,Mie Honda Heat,Kanji Shimokawa,Openside Flanker,20.0,41.5333,0,14,12,0.8571,0,9,53.0,0,0,0
945131,2025-04-05,2025,14,Tokyo Sungoliath,Mie Honda Heat,Kenta Fukuda,Scrum Half,21.0,36.55,0,3,3,1.0,0,4,38.0,0,0,0
945131,2025-04-05,2025,14,Tokyo Sungoliath,Mie Honda Heat,Kenta Kobayashi,Loosehead Prop,1.0,54.9,0,7,5,0.7143,0,9,68.0,0,0,0
945131,2025-04-05,2025,14,Tokyo Sungoliath,Mie Honda Heat,Kosuke Horikoshi,Hooker,2.0,54.9,0,17,15,0.8824,0,10,52.0,0,0,0
945131,2025-04-05,2025,14,Tokyo Sungoliath,Mie Honda Heat,Kotaro Hosoki,Tighthead Prop,18.0,18.0,0,4,4,1.0,0,1,8.0,0,0,0
945131,2025-04-05,2025,14,Tokyo Sungoliath,Mie Honda Heat,Kotaro Matsushima,Full Back,15.0,59.3167,0,5,5,1.0,0,8,58.0,0,0,0
945131,2025-04-05,2025,14,Tokyo Sungoliath,Mie Honda Heat,Mikiya Takamoto,Fly Half,10.0,81.55,2,13,10,0.7692,0,12,111.0,0,0,0
945131,2025-04-05,2025,14,Tokyo Sungoliath,Mie Honda Heat,Ryosuke Kawase,Left Wing,23.0,22.35,1,1,1,1.0,0,5,49.0,1,0,0
945131,2025-04-05,2025,14,Tokyo Sungoliath,Mie Honda Heat,Ryoto Nakamura,Inside Centre,22.0,26.65,0,5,4,0.8,0,7,43.0,0,0,0
945131,2025-04-05,2025,14,Tokyo Sungoliath,Mie Honda Heat,Ryuga Hashimoto,Blindside Flanker,6.0,81.55,0,18,15,0.8333,0,12,64.0,1,0,0
945131,2025-04-05,2025,14,Tokyo Sungoliath,Mie Honda Heat,Sam Jeffries,Blindside Flanker,19.0,32.7333,0,7,5,0.7143,0,2,17.0,0,0,0
945131,2025-04-05,2025,14,Tokyo Sungoliath,Mie Honda Heat,Sean McMahon,Number 8,8.0,48.8167,2,5,5,1.0,0,14,167.0,0,0,0
945131,2025-04-05,2025,14,Tokyo Sungoliath,Mie Honda Heat,Seiya Ozaki,Right Wing,14.0,81.4333,1,6,5,0.8333,1,6,141.0,0,0,0
945131,2025-04-05,2025,14,Tokyo Sungoliath,Mie Honda Heat,Shogo Nakano,Inside Centre,12.0,81.55,2,12,9,0.75,0,23,225.0,0,0,0
945131,2025-04-05,2025,14,Tokyo Sungoliath,Mie Honda Heat,Tatsuya Miyazaki,Hooker,16.0,26.65,0,7,4,0.5714,0,4,24.0,0,0,0
945131,2025-04-05,2025,14,Tokyo Sungoliath,Mie Honda Heat,Trevor Hosea,Lock (4),4.0,81.55,0,16,14,0.875,0,11,103.0,2,0,0
945131,2025-04-05,2025,14,Tokyo Sungoliath,Mie Honda Heat,Yukio Morikawa,Loosehead Prop,17.0,26.65,0,3,2,0.6667,0,4,28.0,0,0,0
945131,2025-04-05,2025,14,Tokyo Sungoliath,Mie Honda Heat,Yutaka Nagare,Scrum Half,9.0,45.0,1,4,3,0.75,1,1,11.0,0,0,0
945126,2025-04-05,2025,14,Toyota Verblitz,Saitama Wild Knights,Aaron Smith,Scrum Half,21.0,28.1833,0,5,5,1.0,0,4,26.0,1,0,0
945126,2025-04-05,2025,14,Toyota Verblitz,Saitama Wild Knights,Akito Okui,Number 8,8.0,57.55,0,10,10,1.0,1,6,32.0,3,0,0
945126,2025-04-05,2025,14,Toyota Verblitz,Saitama Wild Knights,Daichi Akiyama,Lock (5),19.0,28.1833,0,5,5,1.0,0,5,15.0,1,0,0
945126,2025-04-05,2025,14,Toyota Verblitz,Saitama Wild Knights,Dick Wilson,Inside Centre,23.0,16.4,0,5,4,0.8,0,3,26.0,0,0,0
945126,2025-04-05,2025,14,Toyota Verblitz,Saitama Wild Knights,Joseph Manu,Right Wing,14.0,80.03333333333333,1,4,4,1.0,0,9,57.0,0,0,0
945126,2025-04-05,2025,14,Toyota Verblitz,Saitama Wild Knights,Josh Dickson,Lock (5),5.0,51.85,1,15,13,0.8667,0,6,20.0,2,0,0
945126,2025-04-05,2025,14,Toyota Verblitz,Saitama Wild Knights,Kaito Shigeno,Scrum Half,9.0,51.85,0,11,11,1.0,0,3,23.0,0,0,0
945126,2025-04-05,2025,14,Toyota Verblitz,Saitama Wild Knights,Keito Aoki,Blindside Flanker,6.0,80.03333333333333,0,18,14,0.7778,0,16,117.0,0,0,0
945126,2025-04-05,2025,14,Toyota Verblitz,Saitama Wild Knights,Kosei Miki,Number 8,20.0,1.9833,0,0,0,,0,0,0.0,1,0,1
945126,2025-04-05,2025,14,Toyota Verblitz,Saitama Wild Knights,Matt McGahan,Fly Half,22.0,12.35,0,3,3,1.0,0,0,0.0,0,0,0
945126,2025-04-05,2025,14,Toyota Verblitz,Saitama Wild Knights,Michael Hooper,Openside Flanker,7.0,68.4167,0,16,13,0.8125,0,4,12.0,2,1,0
945126,2025-04-05,2025,14,Toyota Verblitz,Saitama Wild Knights,Nicholas McCurran,Inside Centre,12.0,63.6333,0,12,8,0.6667,0,12,87.0,0,0,0
945126,2025-04-05,2025,14,Toyota Verblitz,Saitama Wild Knights,Richie Gray,Lock (4),4.0,80.03333333333333,0,17,15,0.8824,0,9,44.0,0,0,0
945126,2025-04-05,2025,14,Toyota Verblitz,Saitama Wild Knights,Ryunosuke Momoji,Loosehead Prop,17.0,14.0333,0,4,2,0.5,0,1,0.0,1,0,0
945126,2025-04-05,2025,14,Toyota Verblitz,Saitama Wild Knights,Shinya Komura,Fly Half,10.0,80.03333333333333,0,11,8,0.7273,0,6,48.0,1,0,0
945126,2025-04-05,2025,14,Toyota Verblitz,Saitama Wild Knights,Shogo Miura,Loosehead Prop,1.0,66.0,0,12,8,0.6667,0,8,36.0,1,0,0
945126,2025-04-05,2025,14,Toyota Verblitz,Saitama Wild Knights,Shunsuke Asaoka,Tighthead Prop,18.0,20.4,0,3,1,0.3333,0,0,0.0,0,0,0
945126,2025-04-05,2025,14,Toyota Verblitz,Saitama Wild Knights,Siosaia Fifita,Outside Centre,13.0,80.03333333333333,0,10,8,0.8,0,13,116.0,0,0,0
945126,2025-04-05,2025,14,Toyota Verblitz,Saitama Wild Knights,Taichi Takahashi,Full Back,15.0,67.6833,0,6,1,0.1667,0,12,51.0,0,0,0
945126,2025-04-05,2025,14,Toyota Verblitz,Saitama Wild Knights,Taiga Kawasaki,Hooker,16.0,10.5333,0,3,3,1.0,0,0,0.0,0,0,0
945126,2025-04-05,2025,14,Toyota Verblitz,Saitama Wild Knights,Viliame Tuidraki,Left Wing,11.0,80.03333333333333,0,10,9,0.9,1,8,65.0,1,0,0
945126,2025-04-05,2025,14,Toyota Verblitz,Saitama Wild Knights,Yoshikatsu Hikosaka,Hooker,2.0,69.5,1,16,16,1.0,0,5,18.0,1,0,0
945126,2025-04-05,2025,14,Toyota Verblitz,Saitama Wild Knights,Yusuke Kizu,Tighthead Prop,3.0,59.6333,0,10,9,0.9,1,5,41.0,2,0,0
945127,2025-04-05,2025,14,Urayasu D-Rocks,Yokohama Canon Eagles,Brody MacAskill,Number 8,21.0,14.5667,0,6,4,0.6667,0,1,3.0,1,0,0
945127,2025-04-05,2025,14,Urayasu D-Rocks,Yokohama Canon Eagles,Hendrik Tui,Blindside Flanker,6.0,59.3333,0,10,10,1.0,0,5,23.0,1,0,0
945127,2025-04-05,2025,14,Urayasu D-Rocks,Yokohama Canon Eagles,Hidetomo Nabeshima,Loosehead Prop,1.0,57.35,0,15,11,0.7333,0,3,11.0,2,0,0
945127,2025-04-05,2025,14,Urayasu D-Rocks,Yokohama Canon Eagles,Hikaru Tamura,Full Back,23.0,22.1667,0,4,4,1.0,0,6,19.0,0,0,0
945127,2025-04-05,2025,14,Urayasu D-Rocks,Yokohama Canon Eagles,Israel Folau,Full Back,15.0,60.2167,0,2,2,1.0,0,5,35.0,0,0,0
945127,2025-04-05,2025,14,Urayasu D-Rocks,Yokohama Canon Eagles,James Moore,Lock (4),4.0,65.5167,0,12,12,1.0,0,3,12.0,0,0,0
945127,2025-04-05,2025,14,Urayasu D-Rocks,Yokohama Canon Eagles,Kim Ryom,Tighthead Prop,18.0,32.6,0,8,7,0.875,0,2,22.0,3,0,0
945127,2025-04-05,2025,14,Urayasu D-Rocks,Yokohama Canon Eagles,Lourens Erasmus,Lock (5),5.0,82.38333333333334,0,24,21,0.875,0,2,18.0,0,0,0
945127,2025-04-05,2025,14,Urayasu D-Rocks,Yokohama Canon Eagles,Norifumi Hashimoto,Scrum Half,22.0,22.1667,0,2,2,1.0,0,1,1.0,0,0,0
945127,2025-04-05,2025,14,Urayasu D-Rocks,Yokohama Canon Eagles,Otere Black,Fly Half,10.0,82.38333333333334,0,6,6,1.0,0,7,34.0,0,0,0
945127,2025-04-05,2025,14,Urayasu D-Rocks,Yokohama Canon Eagles,Ren Iinuma,Scrum Half,9.0,60.2167,0,12,11,0.9167,0,2,4.0,0,0,0
945127,2025-04-05,2025,14,Urayasu D-Rocks,Yokohama Canon Eagles,Ryuji Fujimura,Hooker,2.0,65.5167,0,24,19,0.7917,0,5,18.0,0,0,0
945127,2025-04-05,2025,14,Urayasu D-Rocks,Yokohama Canon Eagles,Samu Kerevi,Inside Centre,12.0,82.38333333333334,2,8,8,1.0,0,13,158.0,0,0,0
945127,2025-04-05,2025,14,Urayasu D-Rocks,Yokohama Canon Eagles,Sekonaia Pole,Loosehead Prop,17.0,25.0333,0,1,1,1.0,0,0,0.0,1,0,0
945127,2025-04-05,2025,14,Urayasu D-Rocks,Yokohama Canon Eagles,Shane Gates,Outside Centre,13.0,82.38333333333334,0,12,8,0.6667,0,3,44.0,0,0,0
945127,2025-04-05,2025,14,Urayasu D-Rocks,Yokohama Canon Eagles,Shingo Nakashima,Lock (4),20.0,16.8667,0,1,1,1.0,0,0,0.0,0,0,0
945127,2025-04-05,2025,14,Urayasu D-Rocks,Yokohama Canon Eagles,Shokei Kin,Hooker,16.0,16.8667,0,2,2,1.0,0,2,8.0,0,0,0
945127,2025-04-05,2025,14,Urayasu D-Rocks,Yokohama Canon Eagles,Shuhei Takeuchi,Tighthead Prop,3.0,49.7833,0,15,12,0.8,0,6,29.0,3,0,0
945127,2025-04-05,2025,14,Urayasu D-Rocks,Yokohama Canon Eagles,Souma Matsumoto,Right Wing,14.0,82.38333333333334,0,4,3,0.75,0,8,69.0,0,0,0
945127,2025-04-05,2025,14,Urayasu D-Rocks,Yokohama Canon Eagles,Takuhei Yasuda,Left Wing,11.0,82.38333333333334,0,11,8,0.7273,0,4,39.0,2,0,0
945127,2025-04-05,2025,14,Urayasu D-Rocks,Yokohama Canon Eagles,Tetta Shigematsu,Openside Flanker,7.0,82.38333333333334,0,20,15,0.75,0,1,3.0,0,0,0
945127,2025-04-05,2025,14,Urayasu D-Rocks,Yokohama Canon Eagles,Tom Parsons,Blindside Flanker,19.0,23.05,0,3,3,1.0,0,2,7.0,0,0,0
945127,2025-04-05,2025,14,Urayasu D-Rocks,Yokohama Canon Eagles,Tone Tukufuka,Number 8,8.0,67.8167,1,19,18,0.9474,0,5,29.0,1,0,0
945127,2025-04-05,2025,14,Yokohama Canon Eagles,Urayasu D-Rocks,Amanaki Lelei Mafi,Number 8,8.0,67.8833,0,8,8,1.0,0,18,72.0,0,0,0
945127,2025-04-05,2025,14,Yokohama Canon Eagles,Urayasu D-Rocks,Billy Harmon,Blindside Flanker,6.0,82.38333333333334,0,10,10,1.0,0,20,111.0,0,0,0
945127,2025-04-05,2025,14,Yokohama Canon Eagles,Urayasu D-Rocks,Brendan Owen,Full Back,15.0,48.7333,1,2,2,1.0,0,6,38.0,0,0,0
945127,2025-04-05,2025,14,Yokohama Canon Eagles,Urayasu D-Rocks,Chihito Matsui,Left Wing,11.0,71.05,1,3,2,0.6667,0,10,92.0,1,0,0
945127,2025-04-05,2025,14,Yokohama Canon Eagles,Urayasu D-Rocks,Cormac Daly,Blindside Flanker,19.0,14.5,0,2,2,1.0,0,1,4.0,0,0,0
945127,2025-04-05,2025,14,Yokohama Canon Eagles,Urayasu D-Rocks,Jesse Kriel,Outside Centre,13.0,82.38333333333334,1,11,8,0.7273,0,13,113.0,0,0,0
945127,2025-04-05,2025,14,Yokohama Canon Eagles,Urayasu D-Rocks,Jumpei Ogura,Full Back,23.0,33.65,1,2,1,0.5,0,5,42.0,0,0,0
945127,2025-04-05,2025,14,Yokohama Canon Eagles,Urayasu D-Rocks,Kazufumi Yamasuga,Scrum Half,9.0,82.38333333333334,0,15,12,0.8,0,2,6.0,2,0,0
945127,2025-04-05,2025,14,Yokohama Canon Eagles,Urayasu D-Rocks,Kippei Ishida,Right Wing,14.0,82.38333333333334,0,7,6,0.8571,0,6,95.0,0,0,0
945127,2025-04-05,2025,14,Yokohama Canon Eagles,Urayasu D-Rocks,Liakimatagi Moli,Lock (4),4.0,82.38333333333334,0,14,13,0.9286,0,11,45.0,0,0,0
945127,2025-04-05,2025,14,Yokohama Canon Eagles,Urayasu D-Rocks,Masato Furukawa,Scrum Half,20.0,29.9833,0,6,4,0.6667,0,3,10.0,0,0,0
945127,2025-04-05,2025,14,Yokohama Canon Eagles,Urayasu D-Rocks,Matthew Philip,Lock (5),5.0,82.38333333333334,0,11,9,0.8182,1,13,46.0,0,0,0
945127,2025-04-05,2025,14,Yokohama Canon Eagles,Urayasu D-Rocks,Naoto Shimada,Openside Flanker,7.0,52.4,0,10,10,1.0,0,7,21.0,0,0,0
945127,2025-04-05,2025,14,Yokohama Canon Eagles,Urayasu D-Rocks,Naoya Minamihashi,Inside Centre,12.0,52.3667,1,5,4,0.8,0,5,26.0,1,0,0
945127,2025-04-05,2025,14,Yokohama Canon Eagles,Urayasu D-Rocks,Ryosuke Iwaihara,Tighthead Prop,3.0,57.35,0,3,3,1.0,0,4,18.0,0,0,0
945127,2025-04-05,2025,14,Yokohama Canon Eagles,Urayasu D-Rocks,Shunta Nakamura,Hooker,16.0,36.0167,0,6,5,0.8333,0,2,6.0,1,0,0
945127,2025-04-05,2025,14,Yokohama Canon Eagles,Urayasu D-Rocks,Takato Okabe,Loosehead Prop,1.0,65.4833,0,6,5,0.8333,0,2,6.0,4,0,0
945127,2025-04-05,2025,14,Yokohama Canon Eagles,Urayasu D-Rocks,Tatsuro Sugimoto,Tighthead Prop,18.0,25.0333,0,2,2,1.0,0,2,10.0,0,0,0
945127,2025-04-05,2025,14,Yokohama Canon Eagles,Urayasu D-Rocks,Tomoki Minami,Loosehead Prop,17.0,16.8833,0,1,1,1.0,0,0,0.0,1,0,0
945127,2025-04-05,2025,14,Yokohama Canon Eagles,Urayasu D-Rocks,Toshiki Amano,Left Wing,21.0,13.0,0,3,2,0.6667,0,0,0.0,0,0,0
945127,2025-04-05,2025,14,Yokohama Canon Eagles,Urayasu D-Rocks,Viliame Takayawa,Inside Centre,22.0,30.0167,0,4,4,1.0,0,2,13.0,1,0,0
945127,2025-04-05,2025,14,Yokohama Canon Eagles,Urayasu D-Rocks,Yu Tamura,Fly Half,10.0,80.7167,0,9,6,0.6667,0,4,15.0,1,0,0
945127,2025-04-05,2025,14,Yokohama Canon Eagles,Urayasu D-Rocks,Yusuke Niwai,Hooker,2.0,46.3667,0,7,6,0.8571,0,4,13.0,0,0,0
945129,2025-04-06,2025,14,BlackRams Tokyo,Kubota Spears,Amato Fakatava,Number 8,19.0,32.95,1,4,4,1.0,0,7,24.0,0,0,0
945129,2025-04-06,2025,14,BlackRams Tokyo,Kubota Spears,Brodi McCurran,Number 8,8.0,80.75,1,16,14,0.875,0,12,65.0,0,0,0
945129,2025-04-06,2025,14,BlackRams Tokyo,Kubota Spears,Daigo Sasagawa,Tighthead Prop,18.0,17.7,0,0,0,,0,2,7.0,0,0,0
945129,2025-04-06,2025,14,BlackRams Tokyo,Kubota Spears,Harrison Fox,Lock (5),5.0,80.75,0,10,10,1.0,0,8,27.0,0,0,0
945129,2025-04-06,2025,14,BlackRams Tokyo,Kubota Spears,Ichigo Nakakusu,Fly Half,10.0,80.75,0,8,6,0.75,0,7,44.0,1,0,0
945129,2025-04-06,2025,14,BlackRams Tokyo,Kubota Spears,Kazuma Nishi,Loosehead Prop,17.0,17.7,0,2,2,1.0,0,4,17.0,0,0,0
945129,2025-04-06,2025,14,BlackRams Tokyo,Kubota Spears,Kotaro Ito,Left Wing,22.0,17.6,0,1,1,1.0,0,4,40.0,0,0,0
945129,2025-04-06,2025,14,BlackRams Tokyo,Kubota Spears,Liam Gill,Openside Flanker,7.0,72.4833,0,15,14,0.9333,0,12,44.0,1,0,0
945129,2025-04-06,2025,14,BlackRams Tokyo,Kubota Spears,Masashi Onishi,Hooker,16.0,40.6833,0,5,4,0.8,0,1,3.0,2,0,0
945129,2025-04-06,2025,14,BlackRams Tokyo,Kubota Spears,Michael Stolberg,Blindside Flanker,6.0,80.75,0,16,15,0.9375,0,6,24.0,0,0,0
945129,2025-04-06,2025,14,BlackRams Tokyo,Kubota Spears,PJ Latu,Outside Centre,13.0,51.6667,0,8,7,0.875,0,10,56.0,0,0,0
945129,2025-04-06,2025,14,BlackRams Tokyo,Kubota Spears,Paddy Ryan,Tighthead Prop,3.0,63.05,0,10,9,0.9,0,6,23.0,2,0,0
945129,2025-04-06,2025,14,BlackRams Tokyo,Kubota Spears,Reijiro Yamamoto,Lock (4),4.0,47.8,0,10,8,0.8,0,6,27.0,0,0,0
945129,2025-04-06,2025,14,BlackRams Tokyo,Kubota Spears,Ryohei Isoda,Outside Centre,23.0,29.0833,0,6,5,0.8333,0,0,0.0,0,0,0
945129,2025-04-06,2025,14,BlackRams Tokyo,Kubota Spears,Semisi Tupou,Left Wing,11.0,63.15,0,2,1,0.5,0,4,18.0,1,0,0
945129,2025-04-06,2025,14,BlackRams Tokyo,Kubota Spears,Shin Ouchi,Hooker,2.0,40.0667,0,9,7,0.7778,0,6,27.0,1,0,0
945129,2025-04-06,2025,14,BlackRams Tokyo,Kubota Spears,Shuhei Matsuhashi,Openside Flanker,20.0,8.2667,0,1,1,1.0,0,0,0.0,0,0,0
945129,2025-04-06,2025,14,BlackRams Tokyo,Kubota Spears,TJ Perenara,Scrum Half,9.0,61.2167,0,11,11,1.0,0,6,15.0,1,1,0
945129,2025-04-06,2025,14,BlackRams Tokyo,Kubota Spears,Taira Main,Full Back,15.0,80.75,0,5,4,0.8,0,7,23.0,0,0,0
945129,2025-04-06,2025,14,BlackRams Tokyo,Kubota Spears,Taishi Tsumura,Loosehead Prop,1.0,63.05,0,9,7,0.7778,0,4,17.0,2,0,0
945129,2025-04-06,2025,14,BlackRams Tokyo,Kubota Spears,Tomoya Yamamura,Right Wing,14.0,80.75,0,5,2,0.4,0,9,98.0,0,0,0
945129,2025-04-06,2025,14,BlackRams Tokyo,Kubota Spears,Toshiya Takahashi,Scrum Half,21.0,8.2667,0,1,1,1.0,0,0,0.0,0,0,0
945129,2025-04-06,2025,14,BlackRams Tokyo,Kubota Spears,Yuki Ikeda,Inside Centre,12.0,80.75,0,10,10,1.0,2,6,36.0,0,0,0
945130,2025-04-06,2025,14,Kobelco Kobe Steelers,Toshiba Brave Lupus Tokyo,Amanaki Saumaki,Number 8,8.0,61.3167,0,8,6,0.75,0,9,54.0,0,0,0
945130,2025-04-06,2025,14,Kobelco Kobe Steelers,Toshiba Brave Lupus Tokyo,Atsushi Hiwasa,Scrum Half,21.0,30.4333,0,5,4,0.8,0,4,21.0,0,0,0
945130,2025-04-06,2025,14,Kobelco Kobe Steelers,Toshiba Brave Lupus Tokyo,Bryn Gatland,Fly Half,10.0,81.28333333333333,0,14,7,0.5,0,8,64.0,0,0,0
945130,2025-04-06,2025,14,Kobelco Kobe Steelers,Toshiba Brave Lupus Tokyo,George Turner,Hooker,16.0,30.4333,0,10,9,0.9,0,3,22.0,0,0,0
945130,2025-04-06,2025,14,Kobelco Kobe Steelers,Toshiba Brave Lupus Tokyo,Gerard Cowley-Tuioti,Lock (4),4.0,81.28333333333333,1,10,9,0.9,0,9,71.0,1,0,0
945130,2025-04-06,2025,14,Kobelco Kobe Steelers,Toshiba Brave Lupus Tokyo,Inoke Burua,Full Back,23.0,24.05,0,2,1,0.5,0,2,19.0,0,0,0
