match_id,date,season,round,team,opponent,player,x,y,x_end,y_end,kick_type,phase,outcome,metres
939908,2024-03-24,2024,11,Mitsubishi Sagamihara Dynaboars,Mie Honda Heat,Kazuki Ishida,45,17,84,10,Territorial,Kick in Play,Caught Full,39
939908,2024-03-24,2024,11,Mitsubishi Sagamihara Dynaboars,Mie Honda Heat,Kazuki Ishida,33,61,82,68,Territorial,Kick in Play,Kick in Touch (Bounce),50
939908,2024-03-24,2024,11,Mitsubishi Sagamihara Dynaboars,Mie Honda Heat,Kazuki Ishida,29,24,75,23,Territorial,Kick in Play,Caught Full,45
939908,2024-03-24,2024,11,Mitsubishi Sagamihara Dynaboars,Mie Honda Heat,Kazuki Ishida,32,30,89,57,Territorial,Kick in Play,Collected Bounce,64
939908,2024-03-24,2024,11,Mitsubishi Sagamihara Dynaboars,Mie Honda Heat,Kazuki Ishida,31,39,83,56,Territorial,Kick in Play,Caught Full,55
939908,2024-03-24,2024,11,Mitsubishi Sagamihara Dynaboars,Mie Honda Heat,Kazuki Ishida,32,53,85,62,Territorial,Kick in Play,Caught Full,54
939908,2024-03-24,2024,11,Mitsubishi Sagamihara Dynaboars,Mie Honda Heat,Kazuki Ishida,15,21,47,0,Touch Kick,Kick in Play (Own 22),Kick in Touch (Full),38
939908,2024-03-24,2024,11,Mitsubishi Sagamihara Dynaboars,Mie Honda Heat,Kazuki Ishida,45,4,45,4,Territorial,Kick in Play,Error - Dead Ball,0
939908,2024-03-24,2024,11,Mitsubishi Sagamihara Dynaboars,Mie Honda Heat,Kazuki Ishida,3,53,54,64,Territorial,Kick in Play (Own 22),Collected Bounce,52
939908,2024-03-24,2024,11,Mitsubishi Sagamihara Dynaboars,Mie Honda Heat,Kota Iwamura,58,53,85,68,Touch Kick,Kick in Play,Kick in Touch (Bounce),31
939908,2024-03-24,2024,11,Mitsubishi Sagamihara Dynaboars,Mie Honda Heat,Kota Iwamura,39,53,56,57,Box,Kick in Play,Own Player - Collected,18
939908,2024-03-24,2024,11,Mitsubishi Sagamihara Dynaboars,Mie Honda Heat,Kota Iwamura,27,52,46,63,Box,Kick in Play,Caught Full,22
939908,2024-03-24,2024,11,Mitsubishi Sagamihara Dynaboars,Mie Honda Heat,Kota Iwamura,39,58,58,62,Box,Kick in Play,Caught Full,19
939908,2024-03-24,2024,11,Mitsubishi Sagamihara Dynaboars,Mie Honda Heat,Kota Iwamura,18,49,38,68,Box,Kick in Play (Own 22),Kick in Touch (Full),28
939908,2024-03-24,2024,11,Mitsubishi Sagamihara Dynaboars,Mie Honda Heat,Matt Vaega,71,40,88,68,Touch Kick,Penalty Kick,Kick in Touch (Full),33
939908,2024-03-24,2024,11,Mitsubishi Sagamihara Dynaboars,Mie Honda Heat,Matt Vaega,45,59,45,68,Touch Kick,Kick in Play,Kick in Touch (Full),9
939907,2024-03-24,2024,11,Toshiba Brave Lupus Tokyo,BlackRams Tokyo,Atsuki Kuwayama,9,61,28,68,Touch Kick,Kick in Play (Own 22),Kick in Touch (Full),20
939907,2024-03-24,2024,11,Toshiba Brave Lupus Tokyo,BlackRams Tokyo,Atsuki Kuwayama,10,61,41,66,Territorial,Kick in Play (Own 22),Error - Charged Down,32
939907,2024-03-24,2024,11,Toshiba Brave Lupus Tokyo,BlackRams Tokyo,Atsuki Kuwayama,9,52,11,68,Touch Kick,Kick in Play (Own 22),Kick in Touch (Full),16
939907,2024-03-24,2024,11,Toshiba Brave Lupus Tokyo,BlackRams Tokyo,Richie Mo'unga,20,6,69,3,Territorial,Kick in Play (Own 22),Caught Full,49
939907,2024-03-24,2024,11,Toshiba Brave Lupus Tokyo,BlackRams Tokyo,Richie Mo'unga,16,13,63,18,Territorial,Kick in Play (Own 22),Caught Full,47
939907,2024-03-24,2024,11,Toshiba Brave Lupus Tokyo,BlackRams Tokyo,Richie Mo'unga,10,51,33,68,Touch Kick,Kick in Play (Own 22),Kick in Touch (Full),29
939907,2024-03-24,2024,11,Toshiba Brave Lupus Tokyo,BlackRams Tokyo,Richie Mo'unga,34,46,79,51,Territorial,Kick in Play,Caught Full,46
939907,2024-03-24,2024,11,Toshiba Brave Lupus Tokyo,BlackRams Tokyo,Richie Mo'unga,32,62,43,68,Touch Kick,Penalty Kick,Kick in Touch (Full),13
939907,2024-03-24,2024,11,Toshiba Brave Lupus Tokyo,BlackRams Tokyo,Richie Mo'unga,37,31,55,1,Cross Pitch,Kick in Play,Kick in Touch (Bounce),36
939907,2024-03-24,2024,11,Toshiba Brave Lupus Tokyo,BlackRams Tokyo,Richie Mo'unga,41,44,71,68,Touch Kick,Penalty Kick,Kick in Touch (Full),39
939907,2024-03-24,2024,11,Toshiba Brave Lupus Tokyo,BlackRams Tokyo,Richie Mo'unga,38,45,52,33,Chip,Kick in Play,Own Player - Failed,19
939907,2024-03-24,2024,11,Toshiba Brave Lupus Tokyo,BlackRams Tokyo,Richie Mo'unga,77,61,95,68,Touch Kick,Penalty Kick,Kick in Touch (Full),19
939907,2024-03-24,2024,11,Toshiba Brave Lupus Tokyo,BlackRams Tokyo,Richie Mo'unga,75,61,95,67,Touch Kick,Penalty Kick,Kick in Touch (Full),21
939907,2024-03-24,2024,11,Toshiba Brave Lupus Tokyo,BlackRams Tokyo,Richie Mo'unga,20,48,64,28,Territorial,Kick in Play (Own 22),Caught Full,49
939907,2024-03-24,2024,11,Toshiba Brave Lupus Tokyo,BlackRams Tokyo,Richie Mo'unga,56,48,93,49,Territorial,Kick in Play,Collected Bounce,36
939907,2024-03-24,2024,11,Toshiba Brave Lupus Tokyo,BlackRams Tokyo,Richie Mo'unga,78,10,95,0,Touch Kick,Penalty Kick,Kick in Touch (Full),20
939907,2024-03-24,2024,11,Toshiba Brave Lupus Tokyo,BlackRams Tokyo,Richie Mo'unga,32,26,62,1,Touch Kick,Penalty Kick,Kick in Touch (Full),39
939907,2024-03-24,2024,11,Toshiba Brave Lupus Tokyo,BlackRams Tokyo,Richie Mo'unga,70,18,87,0,Touch Kick,Penalty Kick,Kick in Touch (Full),25
939907,2024-03-24,2024,11,Toshiba Brave Lupus Tokyo,BlackRams Tokyo,Richie Mo'unga,10,50,-4,48,Territorial,Kick in Play (Own 22),Error - Charged Down,14
939907,2024-03-24,2024,11,Toshiba Brave Lupus Tokyo,BlackRams Tokyo,Richie Mo'unga,4,43,33,68,Touch Kick,Kick in Play (Own 22),Kick in Touch (Full),39
939907,2024-03-24,2024,11,Toshiba Brave Lupus Tokyo,BlackRams Tokyo,Shannon Frizell,33,57,63,46,Low,Kick in Play,Collected Bounce,32
939907,2024-03-24,2024,11,Toshiba Brave Lupus Tokyo,BlackRams Tokyo,Takuro Matsunaga,14,16,71,36,Territorial,Kick in Play (Own 22),Collected Bounce,60
939907,2024-03-24,2024,11,Toshiba Brave Lupus Tokyo,BlackRams Tokyo,Takuro Matsunaga,-1,44,42,68,Touch Kick,Kick in Play (Own 22),Kick in Touch (Full),50
939907,2024-03-24,2024,11,Toshiba Brave Lupus Tokyo,BlackRams Tokyo,Yuhei Sugiyama,18,54,25,68,Box,Kick in Play (Own 22),Kick in Touch (Full),16
939907,2024-03-24,2024,11,Toshiba Brave Lupus Tokyo,BlackRams Tokyo,Yuhei Sugiyama,37,57,48,55,Box,Kick in Play,Collected Bounce,11
939913,2024-04-06,2024,12,BlackRams Tokyo,Yokohama Canon Eagles,Daisuke Nishikawa,16,3,46,0,Touch Kick,Kick in Play (Own 22),Kick in Touch (Full),31
939913,2024-04-06,2024,12,BlackRams Tokyo,Yokohama Canon Eagles,Daisuke Nishikawa,93,66,92,66,Chip,Kick in Play,Error - Charged Down,1
939913,2024-04-06,2024,12,BlackRams Tokyo,Yokohama Canon Eagles,Daisuke Nishikawa,47,65,60,63,Low,Kick in Play,Collected Bounce,13
939913,2024-04-06,2024,12,BlackRams Tokyo,Yokohama Canon Eagles,Isaac Lucas,20,55,74,67,Territorial,Kick in Play (Own 22),Caught Full,55
939913,2024-04-06,2024,12,BlackRams Tokyo,Yokohama Canon Eagles,Isaac Lucas,13,36,23,15,Cross Pitch,Kick in Play (Own 22),Pressure Error,24
939913,2024-04-06,2024,12,BlackRams Tokyo,Yokohama Canon Eagles,Kohei Horigome,18,54,44,68,Touch Kick,Kick in Play (Own 22),Kick in Touch (Full),30
939913,2024-04-06,2024,12,BlackRams Tokyo,Yokohama Canon Eagles,Kohei Horigome,56,56,76,68,Touch Kick,Penalty Kick,Kick in Touch (Full),23
939913,2024-04-06,2024,12,BlackRams Tokyo,Yokohama Canon Eagles,Kohei Horigome,46,24,77,0,Touch Kick,Penalty Kick,Kick in Touch (Full),39
939913,2024-04-06,2024,12,BlackRams Tokyo,Yokohama Canon Eagles,Kohei Horigome,68,39,77,2,Cross Pitch,Kick in Play,Own Player - Collected,39
939913,2024-04-06,2024,12,BlackRams Tokyo,Yokohama Canon Eagles,Kohei Horigome,14,53,56,49,Territorial,Kick in Play (Own 22),Caught Full,42
939913,2024-04-06,2024,12,BlackRams Tokyo,Yokohama Canon Eagles,Kohei Horigome,67,16,93,0,Touch Kick,Penalty Kick,Kick in Touch (Full),31
939913,2024-04-06,2024,12,BlackRams Tokyo,Yokohama Canon Eagles,Kohei Horigome,76,11,95,0,Touch Kick,Penalty Kick,Kick in Touch (Full),21
939913,2024-04-06,2024,12,BlackRams Tokyo,Yokohama Canon Eagles,Kohei Horigome,36,15,81,2,Touch Kick,Penalty Kick,Error - Territorial Loss,47
939913,2024-04-06,2024,12,BlackRams Tokyo,Yokohama Canon Eagles,Kohei Horigome,37,41,82,63,Territorial,Kick in Play,Caught Full,50
939913,2024-04-06,2024,12,BlackRams Tokyo,Yokohama Canon Eagles,Kohei Horigome,58,57,79,68,Touch Kick,Penalty Kick,Kick in Touch (Full),23
939913,2024-04-06,2024,12,BlackRams Tokyo,Yokohama Canon Eagles,Kohei Horigome,10,44,40,64,Territorial,Kick in Play (Own 22),Caught Full,36
939913,2024-04-06,2024,12,BlackRams Tokyo,Yokohama Canon Eagles,Kohei Horigome,21,13,60,0,Touch Kick,Penalty Kick,Kick in Touch (Full),42
939913,2024-04-06,2024,12,BlackRams Tokyo,Yokohama Canon Eagles,Kohei Horigome,21,44,99,40,Territorial,Kick in Play (Own 22),Collected Bounce,78
939913,2024-04-06,2024,12,BlackRams Tokyo,Yokohama Canon Eagles,Kohei Horigome,41,23,88,56,Territorial,Kick in Play,Collected Bounce,58
939913,2024-04-06,2024,12,BlackRams Tokyo,Yokohama Canon Eagles,Kohei Horigome,71,14,94,0,Touch Kick,Penalty Kick,Kick in Touch (Full),27
939913,2024-04-06,2024,12,BlackRams Tokyo,Yokohama Canon Eagles,Kohei Horigome,45,6,68,0,Touch Kick,Penalty Kick,Kick in Touch (Full),24
939913,2024-04-06,2024,12,BlackRams Tokyo,Yokohama Canon Eagles,Kohei Horigome,24,58,56,67,Touch Kick,Penalty Kick,Kick in Touch (Full),34
939913,2024-04-06,2024,12,BlackRams Tokyo,Yokohama Canon Eagles,Kohei Horigome,24,17,53,0,Touch Kick,Penalty Kick,Kick in Touch (Full),33
939913,2024-04-06,2024,12,BlackRams Tokyo,Yokohama Canon Eagles,Kohei Horigome,71,17,95,0,Touch Kick,Penalty Kick,Kick in Touch (Full),30
939913,2024-04-06,2024,12,BlackRams Tokyo,Yokohama Canon Eagles,Shota Yamamoto,34,13,32,21,Box,Kick in Play,Error - Charged Down,8
939913,2024-04-06,2024,12,BlackRams Tokyo,Yokohama Canon Eagles,Shota Yamamoto,31,58,62,61,Bomb,Kick in Play,Caught Full,32
939913,2024-04-06,2024,12,BlackRams Tokyo,Yokohama Canon Eagles,Takanobu Minami,40,37,47,54,Chip,Kick in Play,Caught Full,18
939913,2024-04-06,2024,12,BlackRams Tokyo,Yokohama Canon Eagles,Yuta Kurihara,72,4,90,6,Chip,Kick in Play,Caught Full,19
939913,2024-04-06,2024,12,BlackRams Tokyo,Yokohama Canon Eagles,Yuta Kurihara,71,2,75,0,Chip,Kick in Play,Error - Charged Down,5
939911,2024-04-06,2024,12,Hanazono Kintetsu Liners,Toyota Verblitz,Kensho Kawamura,48,29,94,0,Box,Kick in Play,Kick in Touch (Bounce),55
939911,2024-04-06,2024,12,Hanazono Kintetsu Liners,Toyota Verblitz,Patrick Stehlin,46,33,46,33,Territorial,Kick in Play,Error - Dead Ball,0
939911,2024-04-06,2024,12,Hanazono Kintetsu Liners,Toyota Verblitz,Quade Cooper,38,38,44,38,Chip,Kick in Play,Caught Full,5
939911,2024-04-06,2024,12,Hanazono Kintetsu Liners,Toyota Verblitz,Quade Cooper,43,38,76,68,Touch Kick,Penalty Kick,Kick in Touch (Full),45
939911,2024-04-06,2024,12,Hanazono Kintetsu Liners,Toyota Verblitz,Quade Cooper,62,61,83,68,Touch Kick,Penalty Kick,Kick in Touch (Full),22
939911,2024-04-06,2024,12,Hanazono Kintetsu Liners,Toyota Verblitz,Quade Cooper,13,38,43,57,Territorial,Kick in Play (Own 22),Caught Full,36
939911,2024-04-06,2024,12,Hanazono Kintetsu Liners,Toyota Verblitz,Quade Cooper,47,25,47,25,Territorial,Kick in Play,Error - Dead Ball,0
939911,2024-04-06,2024,12,Hanazono Kintetsu Liners,Toyota Verblitz,Quade Cooper,56,56,86,68,Touch Kick,Penalty Kick,Kick in Touch (Full),33
939911,2024-04-06,2024,12,Hanazono Kintetsu Liners,Toyota Verblitz,Quade Cooper,60,47,95,18,Territorial,Kick in Play,Collected Bounce,46
939911,2024-04-06,2024,12,Hanazono Kintetsu Liners,Toyota Verblitz,Quade Cooper,13,38,48,62,Territorial,Kick in Play (Own 22),Caught Full,43
939911,2024-04-06,2024,12,Hanazono Kintetsu Liners,Toyota Verblitz,Quade Cooper,7,60,25,68,Touch Kick,Penalty Kick,Kick in Touch (Full),20
939911,2024-04-06,2024,12,Hanazono Kintetsu Liners,Toyota Verblitz,Quade Cooper,30,20,66,20,Territorial,Kick in Play,Own Player - Collected,36
939911,2024-04-06,2024,12,Hanazono Kintetsu Liners,Toyota Verblitz,Quade Cooper,21,45,87,49,Territorial,Kick in Play (Own 22),Caught Full,66
939911,2024-04-06,2024,12,Hanazono Kintetsu Liners,Toyota Verblitz,Quade Cooper,25,48,49,45,Chip,Kick in Play,Collected Bounce,24
939911,2024-04-06,2024,12,Hanazono Kintetsu Liners,Toyota Verblitz,Quade Cooper,35,53,62,68,Touch Kick,Penalty Kick,Kick in Touch (Full),32
939911,2024-04-06,2024,12,Hanazono Kintetsu Liners,Toyota Verblitz,Quade Cooper,42,24,94,66,Territorial,Kick in Play,Collected Bounce,69
939911,2024-04-06,2024,12,Hanazono Kintetsu Liners,Toyota Verblitz,Quade Cooper,24,15,102,17,Territorial,Kick in Play,In Goal,79
939911,2024-04-06,2024,12,Hanazono Kintetsu Liners,Toyota Verblitz,Quade Cooper,60,14,92,0,Touch Kick,Penalty Kick,Kick in Touch (Full),35
939911,2024-04-06,2024,12,Hanazono Kintetsu Liners,Toyota Verblitz,Quade Cooper,91,29,99,66,Territorial,Kick in Play,Own Player - Failed,39
939911,2024-04-06,2024,12,Hanazono Kintetsu Liners,Toyota Verblitz,Semisi Masirewa,1,12,29,16,Territorial,Kick in Play (Own 22),Caught Full,28
939911,2024-04-06,2024,12,Hanazono Kintetsu Liners,Toyota Verblitz,Semisi Masirewa,31,53,31,53,Touch Kick,Kick in Play,Error - Out of Play,0
939911,2024-04-06,2024,12,Hanazono Kintetsu Liners,Toyota Verblitz,Semisi Masirewa,-2,18,36,0,Touch Kick,Kick in Play (Own 22),Kick in Touch (Full),42
939911,2024-04-06,2024,12,Hanazono Kintetsu Liners,Toyota Verblitz,Semisi Masirewa,22,48,73,48,Territorial,Kick in Play,Caught Full,50
939911,2024-04-06,2024,12,Hanazono Kintetsu Liners,Toyota Verblitz,Semisi Masirewa,20,63,80,49,Territorial,Kick in Play (Own 22),Collected Bounce,62
939911,2024-04-06,2024,12,Hanazono Kintetsu Liners,Toyota Verblitz,Semisi Masirewa,15,62,76,64,Territorial,Kick in Play (Own 22),Caught Full,61
939911,2024-04-06,2024,12,Hanazono Kintetsu Liners,Toyota Verblitz,Semisi Masirewa,8,63,64,55,Territorial,Kick in Play (Own 22),Caught Full,57
939911,2024-04-06,2024,12,Hanazono Kintetsu Liners,Toyota Verblitz,Tom Hendrickson,51,18,88,11,Chip,Kick in Play,Collected Bounce,38
939910,2024-04-06,2024,12,Mie Honda Heat,Shizuoka BlueRevs,Fraser Quirk,52,58,79,68,Low,Kick in Play,Kick in Touch (Bounce),29
939910,2024-04-06,2024,12,Mie Honda Heat,Shizuoka BlueRevs,Fraser Quirk,67,34,79,34,Low,Kick in Play,Own Player - Collected,12
939910,2024-04-06,2024,12,Mie Honda Heat,Shizuoka BlueRevs,Gwangtee Oh,6,51,38,66,Territorial,Kick in Play (Own 22),Caught Full,35
939910,2024-04-06,2024,12,Mie Honda Heat,Shizuoka BlueRevs,Gwangtee Oh,2,22,37,0,Touch Kick,Kick in Play (Own 22),Kick in Touch (Full),42
939910,2024-04-06,2024,12,Mie Honda Heat,Shizuoka BlueRevs,Gwangtee Oh,15,51,62,62,Territorial,Kick in Play (Own 22),Caught Full,49
939910,2024-04-06,2024,12,Mie Honda Heat,Shizuoka BlueRevs,Gwangtee Oh,10,53,58,65,Territorial,Kick in Play (Own 22),Caught Full,49
939910,2024-04-06,2024,12,Mie Honda Heat,Shizuoka BlueRevs,Gwangtee Oh,10,43,37,68,Touch Kick,Kick in Play (Own 22),Kick in Touch (Full),37
939910,2024-04-06,2024,12,Mie Honda Heat,Shizuoka BlueRevs,Gwangtee Oh,11,17,51,0,Touch Kick,Kick in Play (Own 22),Kick in Touch (Full),43
939910,2024-04-06,2024,12,Mie Honda Heat,Shizuoka BlueRevs,Gwangtee Oh,13,11,58,0,Touch Kick,Kick in Play (Own 22),Kick in Touch (Full),47
939910,2024-04-06,2024,12,Mie Honda Heat,Shizuoka BlueRevs,Kenta Yamaji,34,55,57,61,Box,Kick in Play,Caught Full,24
939910,2024-04-06,2024,12,Mie Honda Heat,Shizuoka BlueRevs,Kenta Yamaji,31,51,48,53,Box,Kick in Play,Caught Full,17
939910,2024-04-06,2024,12,Mie Honda Heat,Shizuoka BlueRevs,Kenta Yamaji,47,53,72,47,Box,Kick in Play,Caught Full,26
939910,2024-04-06,2024,12,Mie Honda Heat,Shizuoka BlueRevs,Taichi Takenaka,16,7,52,3,Territorial,Kick in Play (Own 22),Caught Full,36
939910,2024-04-06,2024,12,Mie Honda Heat,Shizuoka BlueRevs,Taichi Takenaka,53,37,82,0,Box,Kick in Play,Kick in Touch (Bounce),48
939910,2024-04-06,2024,12,Mie Honda Heat,Shizuoka BlueRevs,Taichi Takenaka,72,23,81,11,Territorial,Kick in Play,Collected Bounce,16
939910,2024-04-06,2024,12,Mie Honda Heat,Shizuoka BlueRevs,Taichi Takenaka,10,11,21,6,Low,Kick in Play (Own 22),Collected Bounce,12
939910,2024-04-06,2024,12,Mie Honda Heat,Shizuoka BlueRevs,Tom Banks,65,40,92,68,Touch Kick,Penalty Kick,Kick in Touch (Full),40
939910,2024-04-06,2024,12,Mie Honda Heat,Shizuoka BlueRevs,Tom Banks,65,53,91,68,Touch Kick,Penalty Kick,Kick in Touch (Full),30
939910,2024-04-06,2024,12,Mie Honda Heat,Shizuoka BlueRevs,Tom Banks,5,16,55,0,Touch Kick,Penalty Kick,Kick in Touch (Full),52
939910,2024-04-06,2024,12,Mie Honda Heat,Shizuoka BlueRevs,Tom Banks,47,20,88,0,Touch Kick,Penalty Kick,Kick in Touch (Full),46
939910,2024-04-06,2024,12,Mie Honda Heat,Shizuoka BlueRevs,Tom Banks,92,12,94,0,Touch Kick,Penalty Kick,Kick in Touch (Full),12
939912,2024-04-06,2024,12,Mitsubishi Sagamihara Dynaboars,Saitama Wild Knights,Honeti Taumohaapai,14,19,36,0,Touch Kick,Kick in Play (Own 22),Kick in Touch (Full),29
939912,2024-04-06,2024,12,Mitsubishi Sagamihara Dynaboars,Saitama Wild Knights,James Grayson,16,53,56,68,Touch Kick,Kick in Play (Own 22),Kick in Touch (Full),43
939912,2024-04-06,2024,12,Mitsubishi Sagamihara Dynaboars,Saitama Wild Knights,James Grayson,74,12,90,0,Touch Kick,Penalty Kick,Kick in Touch (Full),21
939912,2024-04-06,2024,12,Mitsubishi Sagamihara Dynaboars,Saitama Wild Knights,James Grayson,18,24,41,0,Touch Kick,Penalty Kick,Kick in Touch (Full),34
939912,2024-04-06,2024,12,Mitsubishi Sagamihara Dynaboars,Saitama Wild Knights,James Grayson,31,51,62,68,Touch Kick,Penalty Kick,Kick in Touch (Full),35
939912,2024-04-06,2024,12,Mitsubishi Sagamihara Dynaboars,Saitama Wild Knights,James Grayson,30,33,66,0,Touch Kick,Penalty Kick,Kick in Touch (Full),50
939912,2024-04-06,2024,12,Mitsubishi Sagamihara Dynaboars,Saitama Wild Knights,James Grayson,11,17,65,17,Territorial,Kick in Play (Own 22),Collected Bounce,54
939912,2024-04-06,2024,12,Mitsubishi Sagamihara Dynaboars,Saitama Wild Knights,James Grayson,20,22,69,2,Territorial,Kick in Play (Own 22),Caught Full,54
939912,2024-04-06,2024,12,Mitsubishi Sagamihara Dynaboars,Saitama Wild Knights,Kazuki Ishida,42,22,84,4,Territorial,Kick in Play,Caught Full,47
939912,2024-04-06,2024,12,Mitsubishi Sagamihara Dynaboars,Saitama Wild Knights,Kazuki Ishida,9,14,53,0,Touch Kick,Kick in Play (Own 22),Kick in Touch (Full),47
939912,2024-04-06,2024,12,Mitsubishi Sagamihara Dynaboars,Saitama Wild Knights,Kota Iwamura,32,55,55,67,Box,Kick in Play,Caught Full,26
939912,2024-04-06,2024,12,Mitsubishi Sagamihara Dynaboars,Saitama Wild Knights,Kota Iwamura,19,3,43,12,Box,Kick in Play (Own 22),Caught Full,26
939912,2024-04-06,2024,12,Mitsubishi Sagamihara Dynaboars,Saitama Wild Knights,Kota Iwamura,14,50,30,68,Box,Kick in Play (Own 22),Kick in Touch (Full),25
939912,2024-04-06,2024,12,Mitsubishi Sagamihara Dynaboars,Saitama Wild Knights,Kota Iwamura,30,49,47,64,Box,Kick in Play,Caught Full,22
939912,2024-04-06,2024,12,Mitsubishi Sagamihara Dynaboars,Saitama Wild Knights,Kota Iwamura,36,48,56,63,Box,Kick in Play,Caught Full,24
939912,2024-04-06,2024,12,Mitsubishi Sagamihara Dynaboars,Saitama Wild Knights,Kota Iwamura,23,54,41,53,Box,Kick in Play,Caught Full,19
939912,2024-04-06,2024,12,Mitsubishi Sagamihara Dynaboars,Saitama Wild Knights,Kota Iwamura,19,51,37,68,Box,Kick in Play (Own 22),Kick in Touch (Full),25
939912,2024-04-06,2024,12,Mitsubishi Sagamihara Dynaboars,Saitama Wild Knights,Kota Iwamura,31,57,55,59,Box,Kick in Play,Caught Full,25
939912,2024-04-06,2024,12,Mitsubishi Sagamihara Dynaboars,Saitama Wild Knights,Kota Iwamura,35,46,56,57,Box,Kick in Play,Caught Full,24
939912,2024-04-06,2024,12,Mitsubishi Sagamihara Dynaboars,Saitama Wild Knights,Kota Iwamura,19,9,47,0,Box,Kick in Play (Own 22),Kick in Touch (Full),29
939912,2024-04-06,2024,12,Mitsubishi Sagamihara Dynaboars,Saitama Wild Knights,Matt Vaega,44,26,78,2,Territorial,Kick in Play,Caught Full,42
939912,2024-04-06,2024,12,Saitama Wild Knights,Mitsubishi Sagamihara Dynaboars,Damian de Allende,67,26,92,16,Territorial,Kick in Play,Collected Bounce,28
939912,2024-04-06,2024,12,Saitama Wild Knights,Mitsubishi Sagamihara Dynaboars,Damian de Allende,4,52,44,68,Touch Kick,Kick in Play (Own 22),Kick in Touch (Full),43
939912,2024-04-06,2024,12,Saitama Wild Knights,Mitsubishi Sagamihara Dynaboars,Dylan Riley,55,41,86,5,Cross Pitch,Kick in Play,Collected Bounce,49
939912,2024-04-06,2024,12,Saitama Wild Knights,Mitsubishi Sagamihara Dynaboars,Dylan Riley,57,18,57,18,Territorial,Kick in Play,Error - Charged Down,0
939912,2024-04-06,2024,12,Saitama Wild Knights,Mitsubishi Sagamihara Dynaboars,Dylan Riley,34,37,87,52,Territorial,Kick in Play,Collected Bounce,54
939912,2024-04-06,2024,12,Saitama Wild Knights,Mitsubishi Sagamihara Dynaboars,Lachlan Boshier,44,30,80,0,Territorial,Kick in Play,Kick in Touch (Bounce),47
939912,2024-04-06,2024,12,Saitama Wild Knights,Mitsubishi Sagamihara Dynaboars,Rikiya Matsuda,92,40,97,65,Cross Pitch,Kick in Play,Try Kick,27
939912,2024-04-06,2024,12,Saitama Wild Knights,Mitsubishi Sagamihara Dynaboars,Rikiya Matsuda,94,58,95,68,Touch Kick,Penalty Kick,Kick in Touch (Full),10
939912,2024-04-06,2024,12,Saitama Wild Knights,Mitsubishi Sagamihara Dynaboars,Rikiya Matsuda,89,12,95,0,Touch Kick,Penalty Kick,Kick in Touch (Full),14
939912,2024-04-06,2024,12,Saitama Wild Knights,Mitsubishi Sagamihara Dynaboars,Rikiya Matsuda,17,47,66,46,Territorial,Kick in Play (Own 22),Caught Full,49
939912,2024-04-06,2024,12,Saitama Wild Knights,Mitsubishi Sagamihara Dynaboars,Rikiya Matsuda,21,61,45,68,Touch Kick,Kick in Play (Own 22),Kick in Touch (Full),26
939912,2024-04-06,2024,12,Saitama Wild Knights,Mitsubishi Sagamihara Dynaboars,Rikiya Matsuda,82,14,95,0,Touch Kick,Penalty Kick,Kick in Touch (Full),18
939912,2024-04-06,2024,12,Saitama Wild Knights,Mitsubishi Sagamihara Dynaboars,Rikiya Matsuda,24,37,34,3,Cross Pitch,Kick in Play,Own Player - Collected,37
939912,2024-04-06,2024,12,Saitama Wild Knights,Mitsubishi Sagamihara Dynaboars,Rikiya Matsuda,31,15,63,0,Touch Kick,Penalty Kick,Kick in Touch (Full),35
939912,2024-04-06,2024,12,Saitama Wild Knights,Mitsubishi Sagamihara Dynaboars,Rikiya Matsuda,46,29,89,51,Territorial,Kick in Play,Collected Bounce,48
939912,2024-04-06,2024,12,Saitama Wild Knights,Mitsubishi Sagamihara Dynaboars,Rikiya Matsuda,43,8,65,0,Touch Kick,Penalty Kick,Kick in Touch (Full),23
939912,2024-04-06,2024,12,Saitama Wild Knights,Mitsubishi Sagamihara Dynaboars,Ryuji Noguchi,17,59,33,68,Touch Kick,Kick in Play (Own 22),Kick in Touch (Full),18
939912,2024-04-06,2024,12,Saitama Wild Knights,Mitsubishi Sagamihara Dynaboars,Ryuji Noguchi,19,55,56,68,Touch Kick,Kick in Play (Own 22),Kick in Touch (Bounce),39
939912,2024-04-06,2024,12,Saitama Wild Knights,Mitsubishi Sagamihara Dynaboars,Shota Horie,69,58,84,68,Low,Kick in Play,Kick in Touch (Bounce),18
939912,2024-04-06,2024,12,Saitama Wild Knights,Mitsubishi Sagamihara Dynaboars,Taiki Koyama,46,43,84,67,Box,Kick in Play,Collected Bounce,45
939912,2024-04-06,2024,12,Saitama Wild Knights,Mitsubishi Sagamihara Dynaboars,Taiki Koyama,45,22,65,10,Box,Kick in Play,Caught Full,23
939912,2024-04-06,2024,12,Saitama Wild Knights,Mitsubishi Sagamihara Dynaboars,Takuya Yamasawa,63,20,85,11,Territorial,Kick in Play,Collected Bounce,24
939912,2024-04-06,2024,12,Saitama Wild Knights,Mitsubishi Sagamihara Dynaboars,Takuya Yamasawa,37,59,77,68,Touch Kick,Kick in Play,Kick in Touch (Bounce),40
939912,2024-04-06,2024,12,Saitama Wild Knights,Mitsubishi Sagamihara Dynaboars,Takuya Yamasawa,10,30,35,0,Touch Kick,Kick in Play (Own 22),Kick in Touch (Full),40
