match_id,date,season,round,team,opponent,is_home,own_score,opp_score,result,tries,tackles_attempted,tackles_made,tackle_success_rate,carries,carry_metres,lineout_throws,lineout_won,lineout_success_rate,scrum_attempts,scrum_won,scrum_success_rate,turnovers_conceded,turnovers_won,penalties_conceded,yellow_cards,red_cards,possession_seconds,line_breaks,entries_22,entries_22_tries
948813,2026-03-20,2026,12,Yokohama Canon Eagles,Kobelco Kobe Steelers,N,38,29,W,5,204,179,0.8775,97,605.0,12,12,1.0,72,64,0.8889,9,17,11,0,0,762.1,3,10,5
948815,2026-03-21,2026,12,BlackRams Tokyo,Saitama Wild Knights,N,7,31,L,1,185,154,0.8324,112,609.0,19,15,0.7895,56,56,1.0,16,14,11,0,0,1003.8,4,9,1
948818,2026-03-21,2026,12,Kubota Spears,Urayasu D-Rocks,N,59,35,W,9,171,147,0.8596,128,1082.0,7,7,1.0,24,24,1.0,13,5,6,0,0,958.6,14,14,9
948814,2026-03-21,2026,12,Mitsubishi Sagamihara Dynaboars,Tokyo Sungoliath,Y,35,32,W,5,262,220,0.8397,62,498.0,17,15,0.8824,56,48,0.8571,8,10,10,2,0,757.4,5,8,5
948815,2026-03-21,2026,12,Saitama Wild Knights,BlackRams Tokyo,Y,31,7,W,5,133,122,0.9173,111,841.0,12,9,0.75,80,64,0.8,14,16,14,1,0,1061.0,8,10,5
948814,2026-03-21,2026,12,Tokyo Sungoliath,Mitsubishi Sagamihara Dynaboars,N,32,35,L,5,99,79,0.798,186,1222.0,16,16,1.0,48,48,1.0,10,8,7,1,0,1436.4,8,8,5
948818,2026-03-21,2026,12,Urayasu D-Rocks,Kubota Spears,Y,35,59,L,5,203,170,0.8374,109,741.0,13,11,0.8462,67,67,1.0,5,13,8,0,0,957.8,5,8,5
948816,2026-03-22,2026,12,Mie Honda Heat,Toshiba Brave Lupus Tokyo,N,24,22,W,3,165,146,0.8848,90,689.0,17,16,0.9412,72,64,0.8889,10,14,13,0,0,871.2,2,6,3
948817,2026-03-22,2026,12,Shizuoka BlueRevs,Toyota Verblitz,N,34,24,W,5,275,232,0.8436,93,587.0,13,12,0.9231,72,64,0.8889,10,16,13,0,0,823.0,7,13,5
948816,2026-03-22,2026,12,Toshiba Brave Lupus Tokyo,Mie Honda Heat,Y,22,24,L,3,156,134,0.859,112,846.0,18,14,0.7778,48,48,1.0,14,10,11,1,0,968.0,5,11,3
948817,2026-03-22,2026,12,Toyota Verblitz,Shizuoka BlueRevs,Y,24,34,L,4,145,124,0.8552,155,994.0,15,13,0.8667,47,39,0.8298,16,10,11,2,0,1179.7,10,11,4
948819,2026-03-28,2026,13,Kobelco Kobe Steelers,Shizuoka BlueRevs,N,41,20,W,6,153,136,0.8889,91,704.0,13,11,0.8462,79,63,0.7975,14,15,13,1,0,714.3,9,11,6
948821,2026-03-28,2026,13,Kubota Spears,Toshiba Brave Lupus Tokyo,Y,51,7,W,7,149,131,0.8792,102,799.0,14,14,1.0,64,64,1.0,15,15,7,0,0,911.9,10,12,7
948820,2026-03-28,2026,13,Saitama Wild Knights,Tokyo Sungoliath,N,36,34,W,5,171,142,0.8304,152,1041.0,13,12,0.9231,56,48,0.8571,13,6,11,0,0,1290.7,5,12,5
948819,2026-03-28,2026,13,Shizuoka BlueRevs,Kobelco Kobe Steelers,Y,20,41,L,3,152,129,0.8487,101,646.0,17,15,0.8824,120,112,0.9333,15,14,8,0,0,832.1,2,10,3
948820,2026-03-28,2026,13,Tokyo Sungoliath,Saitama Wild Knights,Y,34,36,L,3,244,215,0.8811,108,754.0,12,11,0.9167,39,39,1.0,6,13,10,1,0,1021.7,6,8,3
948821,2026-03-28,2026,13,Toshiba Brave Lupus Tokyo,Kubota Spears,N,7,51,L,1,147,119,0.8095,111,736.0,17,14,0.8235,64,56,0.875,15,15,11,0,0,1024.4,7,7,1
948822,2026-03-28,2026,13,Toyota Verblitz,Yokohama Canon Eagles,N,33,27,W,5,240,206,0.8583,130,1003.0,8,8,1.0,69,63,0.913,13,15,12,2,0,1083.5,5,7,5
948822,2026-03-28,2026,13,Yokohama Canon Eagles,Toyota Verblitz,Y,27,33,L,3,214,184,0.8598,149,1028.0,18,15,0.8333,16,16,1.0,15,13,8,2,0,1166.2,7,19,3
948823,2026-03-29,2026,13,BlackRams Tokyo,Mitsubishi Sagamihara Dynaboars,Y,33,7,W,5,140,120,0.8571,94,881.0,17,15,0.8824,72,72,1.0,15,13,9,1,0,978.7,8,12,5
948824,2026-03-29,2026,13,Mie Honda Heat,Urayasu D-Rocks,N,43,17,W,7,161,134,0.8323,134,1003.0,20,19,0.95,40,24,0.6,9,11,11,0,0,1213.0,5,11,7
948823,2026-03-29,2026,13,Mitsubishi Sagamihara Dynaboars,BlackRams Tokyo,N,7,33,L,1,114,95,0.8333,94,650.0,11,9,0.8182,104,96,0.9231,13,15,15,0,0,917.5,3,4,1
948824,2026-03-29,2026,13,Urayasu D-Rocks,Mie Honda Heat,Y,17,43,L,2,243,211,0.8683,98,855.0,14,12,0.8571,40,24,0.6,11,9,14,0,0,868.8,7,10,2
948827,2026-04-04,2026,14,Kubota Spears,Toyota Verblitz,N,7,24,L,1,168,145,0.8631,126,821.0,18,15,0.8333,56,56,1.0,19,12,4,0,0,1096.6,3,13,1
948828,2026-04-04,2026,14,Mie Honda Heat,Tokyo Sungoliath,Y,24,17,W,4,231,207,0.8961,72,266.0,15,13,0.8667,72,72,1.0,7,17,10,1,0,842.8,2,7,4
948825,2026-04-04,2026,14,Mitsubishi Sagamihara Dynaboars,Shizuoka BlueRevs,Y,41,45,L,5,176,152,0.8636,77,413.0,13,11,0.8462,56,48,0.8571,8,9,15,1,0,821.0,5,9,5
948826,2026-04-04,2026,14,Saitama Wild Knights,Yokohama Canon Eagles,Y,42,15,W,6,137,111,0.8102,121,857.0,20,18,0.9,80,72,0.9,18,18,7,0,0,1148.9,8,15,6
948825,2026-04-04,2026,14,Shizuoka BlueRevs,Mitsubishi Sagamihara Dynaboars,N,45,41,W,7,116,97,0.8362,114,793.0,17,12,0.7059,72,56,0.7778,9,8,13,1,0,948.0,12,12,7
948828,2026-04-04,2026,14,Tokyo Sungoliath,Mie Honda Heat,N,17,24,L,2,100,92,0.92,136,739.0,18,17,0.9444,80,80,1.0,17,7,4,0,0,1266.7,3,13,2
948827,2026-04-04,2026,14,Toyota Verblitz,Kubota Spears,Y,24,7,W,4,193,158,0.8187,116,755.0,10,9,0.9,120,120,1.0,12,19,9,0,0,939.8,1,7,4
948826,2026-04-04,2026,14,Yokohama Canon Eagles,Saitama Wild Knights,N,15,42,L,2,205,172,0.839,93,529.0,14,10,0.7143,66,66,1.0,18,18,8,1,0,793.3,3,4,2
948830,2026-04-05,2026,14,BlackRams Tokyo,Kobelco Kobe Steelers,Y,19,40,L,3,123,98,0.7967,146,872.0,23,19,0.8261,56,56,1.0,15,7,5,0,0,1194.4,4,10,3
948830,2026-04-05,2026,14,Kobelco Kobe Steelers,BlackRams Tokyo,N,40,19,W,6,231,210,0.9091,85,635.0,8,7,0.875,72,64,0.8889,7,15,18,0,0,804.4,5,7,6
948829,2026-04-05,2026,14,Toshiba Brave Lupus Tokyo,Urayasu D-Rocks,Y,40,24,W,6,154,127,0.8247,105,724.0,16,16,1.0,40,40,1.0,9,14,8,0,0,1106.5,6,9,6
948829,2026-04-05,2026,14,Urayasu D-Rocks,Toshiba Brave Lupus Tokyo,N,24,40,L,4,147,129,0.8776,100,858.0,16,15,0.9375,40,40,1.0,14,9,9,1,0,906.6,9,10,4
948831,2026-04-17,2026,15,BlackRams Tokyo,Mie Honda Heat,N,49,5,W,8,158,128,0.8101,135,701.0,14,13,0.9286,72,64,0.8889,8,16,7,1,0,1082.3,12,14,8
948831,2026-04-17,2026,15,Mie Honda Heat,BlackRams Tokyo,Y,5,49,L,1,189,164,0.8677,102,745.0,13,11,0.8462,40,32,0.8,16,8,12,0,0,852.3,6,9,1
948834,2026-04-18,2026,15,Kobelco Kobe Steelers,Toyota Verblitz,N,38,24,W,6,154,127,0.8247,126,1085.0,11,10,0.9091,48,40,0.8333,16,13,17,2,0,1101.5,14,14,6
948835,2026-04-18,2026,15,Kubota Spears,Tokyo Sungoliath,N,27,22,W,4,269,235,0.8736,91,680.0,17,14,0.8235,40,40,1.0,13,8,11,1,0,753.1,8,11,4
948836,2026-04-18,2026,15,Mitsubishi Sagamihara Dynaboars,Toshiba Brave Lupus Tokyo,Y,26,45,L,4,196,155,0.7908,67,475.0,8,7,0.875,72,72,1.0,11,14,11,1,0,622.7,6,7,4
948832,2026-04-18,2026,15,Saitama Wild Knights,Shizuoka BlueRevs,N,34,24,W,4,138,127,0.9203,93,707.0,22,20,0.9091,64,64,1.0,12,11,14,0,0,858.6,9,12,4
948832,2026-04-18,2026,15,Shizuoka BlueRevs,Saitama Wild Knights,Y,24,34,L,3,159,138,0.8679,85,651.0,14,14,1.0,72,64,0.8889,11,12,18,0,0,783.2,0,8,3
948835,2026-04-18,2026,15,Tokyo Sungoliath,Kubota Spears,Y,22,27,L,3,110,94,0.8545,154,1131.0,19,18,0.9474,40,40,1.0,8,13,14,0,0,1302.6,6,10,3
948836,2026-04-18,2026,15,Toshiba Brave Lupus Tokyo,Mitsubishi Sagamihara Dynaboars,N,45,26,W,7,94,85,0.9043,134,1231.0,19,17,0.8947,56,56,1.0,14,11,8,0,0,1067.3,15,14,7
948834,2026-04-18,2026,15,Toyota Verblitz,Kobelco Kobe Steelers,Y,24,38,L,3,197,155,0.7868,107,668.0,20,15,0.75,64,64,1.0,13,16,6,0,0,937.7,5,11,3
948833,2026-04-18,2026,15,Urayasu D-Rocks,Yokohama Canon Eagles,N,15,33,L,2,224,187,0.8348,107,647.0,16,15,0.9375,78,78,1.0,11,12,7,1,0,946.3,4,5,2
948833,2026-04-18,2026,15,Yokohama Canon Eagles,Urayasu D-Rocks,Y,33,15,W,5,146,132,0.9041,139,1007.0,19,13,0.6842,40,32,0.8,12,11,10,0,0,1060.7,9,14,5
948837,2026-04-24,2026,16,Shizuoka BlueRevs,Urayasu D-Rocks,N,49,26,W,7,245,202,0.8245,116,802.0,9,9,1.0,88,80,0.9091,8,14,11,0,0,871.8,9,11,7
948837,2026-04-24,2026,16,Urayasu D-Rocks,Shizuoka BlueRevs,Y,26,49,L,4,180,146,0.8111,144,1171.0,15,11,0.7333,48,40,0.8333,14,8,12,0,0,1183.6,12,18,4
948841,2026-04-25,2026,16,Kobelco Kobe Steelers,Tokyo Sungoliath,Y,49,28,W,7,248,234,0.9435,117,939.0,16,13,0.8125,24,24,1.0,8,10,13,2,0,931.3,7,9,7
948842,2026-04-25,2026,16,Kubota Spears,Mie Honda Heat,Y,54,21,W,9,151,132,0.8742,144,970.0,12,12,1.0,120,120,1.0,8,13,9,0,0,1166.4,11,14,9
948842,2026-04-25,2026,16,Mie Honda Heat,Kubota Spears,N,21,54,L,3,236,204,0.8644,102,717.0,13,12,0.9231,48,40,0.8333,13,8,10,0,0,845.3,4,10,3
948838,2026-04-25,2026,16,Mitsubishi Sagamihara Dynaboars,Saitama Wild Knights,N,19,57,L,3,164,133,0.811,112,735.0,17,10,0.5882,48,48,1.0,14,12,8,0,0,1210.2,4,7,3
948838,2026-04-25,2026,16,Saitama Wild Knights,Mitsubishi Sagamihara Dynaboars,Y,57,19,W,9,183,161,0.8798,103,871.0,15,12,0.8,48,40,0.8333,12,14,6,0,0,973.5,12,12,9
948841,2026-04-25,2026,16,Tokyo Sungoliath,Kobelco Kobe Steelers,N,28,49,L,4,172,153,0.8895,157,993.0,19,15,0.7895,24,24,1.0,10,8,12,0,0,1185.3,2,12,4
948839,2026-04-25,2026,16,Toshiba Brave Lupus Tokyo,Yokohama Canon Eagles,Y,26,50,L,4,132,108,0.8182,93,667.0,11,8,0.7273,48,24,0.5,10,10,12,1,0,734.3,7,10,4
948839,2026-04-25,2026,16,Yokohama Canon Eagles,Toshiba Brave Lupus Tokyo,N,50,26,W,8,131,109,0.8321,90,742.0,17,13,0.7647,72,72,1.0,10,10,10,0,0,879.2,8,12,8
948840,2026-04-26,2026,16,BlackRams Tokyo,Toyota Verblitz,Y,28,40,L,4,213,170,0.7981,115,684.0,14,10,0.7143,64,64,1.0,20,15,10,1,0,948.6,10,11,4
948840,2026-04-26,2026,16,Toyota Verblitz,BlackRams Tokyo,N,40,28,W,6,193,165,0.8549,121,950.0,15,13,0.8667,47,39,0.8298,15,20,12,1,0,985.0,10,12,6
948843,2026-05-01,2026,17,Saitama Wild Knights,Urayasu D-Rocks,N,24,27,L,4,181,148,0.8177,141,1053.0,12,9,0.75,56,48,0.8571,20,11,5,0,0,1296.7,7,10,4
948843,2026-05-01,2026,17,Urayasu D-Rocks,Saitama Wild Knights,Y,27,24,W,4,260,212,0.8154,100,786.0,13,10,0.7692,80,80,1.0,11,20,6,0,0,985.8,11,6,4
948847,2026-05-02,2026,17,Kobelco Kobe Steelers,Mie Honda Heat,Y,24,19,W,4,154,124,0.8052,102,846.0,21,17,0.8095,71,71,1.0,10,11,11,1,0,834.6,12,9,4
948847,2026-05-02,2026,17,Mie Honda Heat,Kobelco Kobe Steelers,N,19,24,L,3,154,128,0.8312,108,834.0,15,12,0.8,71,71,1.0,11,10,15,1,0,826.2,6,9,3
948845,2026-05-02,2026,17,Shizuoka BlueRevs,Toshiba Brave Lupus Tokyo,N,29,35,L,4,133,108,0.812,122,791.0,11,8,0.7273,64,56,0.875,10,15,13,0,0,925.9,6,11,4
948844,2026-05-02,2026,17,Tokyo Sungoliath,Toyota Verblitz,N,54,38,W,8,263,211,0.8023,110,828.0,13,11,0.8462,40,40,1.0,11,13,7,1,0,870.7,10,13,8
948845,2026-05-02,2026,17,Toshiba Brave Lupus Tokyo,Shizuoka BlueRevs,Y,35,29,W,4,200,167,0.835,91,663.0,15,11,0.7333,32,32,1.0,15,10,12,0,0,783.9,5,7,4
948844,2026-05-02,2026,17,Toyota Verblitz,Tokyo Sungoliath,Y,38,54,L,6,165,142,0.8606,172,1272.0,10,10,1.0,40,40,1.0,13,11,10,0,0,1285.0,10,8,6
948848,2026-05-03,2026,17,BlackRams Tokyo,Kubota Spears,Y,8,52,L,1,118,91,0.7712,110,677.0,9,8,0.8889,80,72,0.9,10,14,13,1,0,912.8,5,4,1
948848,2026-05-03,2026,17,Kubota Spears,BlackRams Tokyo,N,52,8,W,8,178,154,0.8652,105,898.0,18,16,0.8889,80,72,0.9,14,10,7,0,0,835.8,11,12,8
948846,2026-05-03,2026,17,Mitsubishi Sagamihara Dynaboars,Yokohama Canon Eagles,N,22,31,L,4,165,139,0.8424,72,386.0,22,17,0.7727,48,48,1.0,9,10,13,2,0,846.2,5,11,4
948846,2026-05-03,2026,17,Yokohama Canon Eagles,Mitsubishi Sagamihara Dynaboars,Y,31,22,W,4,124,110,0.8871,119,814.0,13,10,0.7692,56,48,0.8571,10,9,16,1,0,984.3,9,9,4
948851,2026-05-09,2026,18,Mie Honda Heat,Toyota Verblitz,Y,38,26,W,6,347,284,0.8184,58,494.0,13,10,0.7692,56,56,1.0,9,19,16,2,0,628.1,6,8,6
948849,2026-05-09,2026,18,Saitama Wild Knights,Toshiba Brave Lupus Tokyo,Y,45,0,W,7,120,104,0.8667,101,841.0,13,12,0.9231,112,104,0.9286,14,17,9,0,0,1000.5,7,17,7
948850,2026-05-09,2026,18,Shizuoka BlueRevs,Yokohama Canon Eagles,Y,42,15,W,6,143,117,0.8182,112,869.0,17,16,0.9412,110,86,0.7818,17,18,14,0,0,766.4,10,14,6
948849,2026-05-09,2026,18,Toshiba Brave Lupus Tokyo,Saitama Wild Knights,N,0,45,L,0,183,162,0.8852,70,520.0,10,7,0.7,80,56,0.7,17,14,18,0,0,598.2,3,2,0
948851,2026-05-09,2026,18,Toyota Verblitz,Mie Honda Heat,N,26,38,L,4,96,79,0.8229,202,1481.0,16,14,0.875,72,72,1.0,19,9,7,0,0,1480.2,16,16,4
948850,2026-05-09,2026,18,Yokohama Canon Eagles,Shizuoka BlueRevs,N,15,42,L,3,120,91,0.7583,105,870.0,16,13,0.8125,63,47,0.746,18,17,20,2,0,805.7,7,11,3
948853,2026-05-10,2026,18,BlackRams Tokyo,Tokyo Sungoliath,N,22,39,L,3,166,136,0.8193,119,949.0,21,18,0.8571,64,64,1.0,11,11,10,1,0,1127.3,10,11,3
948852,2026-05-10,2026,18,Kobelco Kobe Steelers,Kubota Spears,N,24,19,W,3,130,120,0.9231,133,735.0,17,16,0.9412,39,31,0.7949,17,8,10,2,0,974.2,6,9,3
948852,2026-05-10,2026,18,Kubota Spears,Kobelco Kobe Steelers,Y,19,24,L,3,203,180,0.8867,80,490.0,14,11,0.7857,64,56,0.875,8,17,14,1,0,750.4,3,7,3
948854,2026-05-10,2026,18,Mitsubishi Sagamihara Dynaboars,Urayasu D-Rocks,Y,22,29,L,3,172,148,0.8605,135,1001.0,12,11,0.9167,64,64,1.0,9,18,12,0,0,970.3,4,8,3
948853,2026-05-10,2026,18,Tokyo Sungoliath,BlackRams Tokyo,Y,39,22,W,5,197,175,0.8883,100,972.0,19,17,0.8947,16,16,1.0,11,11,9,0,0,905.6,10,9,5
948854,2026-05-10,2026,18,Urayasu D-Rocks,Mitsubishi Sagamihara Dynaboars,N,29,22,W,4,216,190,0.8796,100,864.0,12,10,0.8333,72,64,0.8889,18,9,8,0,0,891.7,11,7,4
948855,2026-05-23,2026,19,BlackRams Tokyo,Tokyo Sungoliath,N,35,40,L,5,146,122,0.8356,117,685.0,12,12,1.0,64,64,1.0,11,8,12,2,0,917.7,9,10,5
948855,2026-05-23,2026,19,Tokyo Sungoliath,BlackRams Tokyo,Y,40,35,W,5,159,143,0.8994,93,706.0,20,19,0.95,40,32,0.8,8,11,14,1,0,841.4,7,9,5
948856,2026-05-24,2026,19,Kubota Spears,Toshiba Brave Lupus Tokyo,Y,26,3,W,4,129,115,0.8915,137,789.0,22,22,1.0,48,48,1.0,17,15,5,0,0,1079.2,14,18,4
948856,2026-05-24,2026,19,Toshiba Brave Lupus Tokyo,Kubota Spears,N,3,26,L,0,196,174,0.8878,81,502.0,12,12,1.0,72,64,0.8889,15,17,16,0,0,779.2,6,6,0
948857,2026-05-30,2026,20,Kobelco Kobe Steelers,Tokyo Sungoliath,Y,69,23,W,11,146,127,0.8699,139,1151.0,14,14,1.0,64,64,1.0,5,13,11,0,0,1040.2,11,14,11
948857,2026-05-30,2026,20,Tokyo Sungoliath,Kobelco Kobe Steelers,N,23,69,L,2,208,170,0.8173,89,624.0,10,8,0.8,31,31,1.0,13,5,11,2,0,728.7,4,9,2
948858,2026-05-31,2026,20,Kubota Spears,Saitama Wild Knights,N,26,24,W,2,156,139,0.891,94,713.0,16,15,0.9375,32,24,0.75,9,11,12,1,0,949.8,5,7,2
948858,2026-05-31,2026,20,Saitama Wild Knights,Kubota Spears,Y,24,26,L,4,149,134,0.8993,93,653.0,17,15,0.8824,64,56,0.875,11,9,13,1,0,849.6,5,6,4
948859,2026-06-06,2026,21,Saitama Wild Knights,Tokyo Sungoliath,N,26,19,W,4,193,161,0.8342,90,723.0,14,10,0.7143,104,96,0.9231,14,22,12,0,0,868.8,7,10,4
948859,2026-06-06,2026,21,Tokyo Sungoliath,Saitama Wild Knights,Y,19,26,L,3,127,104,0.8189,133,1026.0,21,16,0.7619,72,64,0.8889,22,14,7,1,0,1160.8,9,9,3
948860,2026-06-07,2026,22,Kobelco Kobe Steelers,Kubota Spears,Y,22,13,W,1,150,136,0.9067,120,740.0,14,10,0.7143,56,48,0.8571,10,13,8,0,0,1027.2,5,10,1
948860,2026-06-07,2026,22,Kubota Spears,Kobelco Kobe Steelers,N,13,22,L,1,201,175,0.8706,111,664.0,12,9,0.75,48,48,1.0,13,10,16,0,0,897.8,3,7,1
